name,labels,review_text,categories
Boom Boom Chicken,negative,delicious,"korean,chicken_wings"
Boom Boom Chicken,positive,happy,"korean,chicken_wings"
Gino's Italian Restaurant,positive,booming,"italian,pizza,bars"
Gino's Italian Restaurant,negative,favorite,"italian,pizza,bars"
Gino's Italian Restaurant,positive,great,"italian,pizza,bars"
El Toreo West,positive,favorite,mexican
El Toreo West,positive,great,mexican
El Toreo West,positive,delicious,mexican
Asian #1,positive,glad,"chinese,soup,chicken_wings"
Asian #1,negative,trust,"chinese,soup,chicken_wings"
Asian #1,negative,properly,"chinese,soup,chicken_wings"
Tom's Famous Family Restaurant 25,positive,trust,"burgers,tradamerican"
Tom's Famous Family Restaurant 25,negative,appealing,"burgers,tradamerican"
Tom's Famous Family Restaurant 25,negative,terrible,"burgers,tradamerican"
Azteca Mexican Restaurant ,positive,great,mexican
Azteca Mexican Restaurant ,positive,attentive,mexican
Azteca Mexican Restaurant ,positive,amazing,mexican
Las Originales Bar and Grill,positive,ready,"mexican,sportsbars"
Las Originales Bar and Grill,positive,delicious,"mexican,sportsbars"
Las Originales Bar and Grill,negative,good,"mexican,sportsbars"
Del Taco,positive,friendly,mexican
Del Taco,negative,fair,mexican
Del Taco,negative,crowded,mexican
Lucky Roxy's Cafe,negative,wonderful,"breakfast_brunch,mexican"
Lucky Roxy's Cafe,positive,fresh,"breakfast_brunch,mexican"
Lucky Roxy's Cafe,negative,hot,"breakfast_brunch,mexican"
Yoshinoya - Palmdale,positive,wow,japanese
Yoshinoya - Palmdale,negative,nasty,japanese
IHOP,positive,dirty,"breakfast_brunch,burgers,tradamerican"
IHOP,negative,sticky,"breakfast_brunch,burgers,tradamerican"
Dragon Garden,positive,great,chinese
Dragon Garden,negative,bad,chinese
Dragon Garden,positive,best,chinese
Food Bowl Chinese Fast Food,positive,better,chinese
Food Bowl Chinese Fast Food,negative,great,chinese
Food Bowl Chinese Fast Food,positive,fresh,chinese
El Pollo Loco,positive,love,"mexican,hotdogs"
El Pollo Loco,negative,great,"mexican,hotdogs"
El Pollo Loco,negative,friendly,"mexican,hotdogs"
Taco Bell,negative,consistently,"mexican,hotdogs"
Taco Bell,positive,impressive,"mexican,hotdogs"
Taco Bell,negative,generous,"mexican,hotdogs"
Tom's Famous Family Restaurants,negative,best,"tradamerican,burgers"
Tom's Famous Family Restaurants,negative,friendly,"tradamerican,burgers"
Tom's Famous Family Restaurants,positive,eager,"tradamerican,burgers"
Gezziny's Famous Pizza,positive,better,"pizza,italian"
Gezziny's Famous Pizza,positive,prefer,"pizza,italian"
Gezziny's Famous Pizza,negative,hot,"pizza,italian"
Pizza Hut,positive,good,"pizza,italian,chicken_wings"
Pizza Hut,negative,loved,"pizza,italian,chicken_wings"
Pizza Hut,negative,good,"pizza,italian,chicken_wings"
Armani's Mediterranean Bakery & Food,positive,tender,"mediterranean,bakeries,armenian"
Armani's Mediterranean Bakery & Food,positive,super,"mediterranean,bakeries,armenian"
Armani's Mediterranean Bakery & Food,positive,failure,"mediterranean,bakeries,armenian"
Armani's Mediterranean Cafe,positive,good,"mediterranean,armenian,cafes"
Armani's Mediterranean Cafe,positive,work,"mediterranean,armenian,cafes"
Armani's Mediterranean Cafe,positive,best,"mediterranean,armenian,cafes"
Pizza Hut,positive,great,"pizza,italian,chicken_wings"
Pizza Hut,negative,good,"pizza,italian,chicken_wings"
Pizza Hut,negative,great,"pizza,italian,chicken_wings"
Mi Ranchito,positive,great,mexican
Mi Ranchito,negative,good,mexican
AA Hawaiian BBQ,positive,expired,"bbq,hawaiian,seafood"
AA Hawaiian BBQ,negative,issues,"bbq,hawaiian,seafood"
AA Hawaiian BBQ,negative,needless,"bbq,hawaiian,seafood"
Taquería La Famosa,positive,damper,mexican
Taquería La Famosa,negative,friendly,mexican
Primo Burgers No 7,positive,right,"burgers,mexican,sandwiches"
Primo Burgers No 7,negative,ridiculously,"burgers,mexican,sandwiches"
Panda Express,negative,horrible,"chinese,hotdogs"
Panda Express,negative,slow,"chinese,hotdogs"
Denny's,positive,like,"diners,breakfast_brunch,tradamerican"
Denny's,negative,fast,"diners,breakfast_brunch,tradamerican"
Denny's,negative,friendly,"diners,breakfast_brunch,tradamerican"
Wolf Creek Restaurant,positive,generous,"tradamerican,breweries,catering"
Wana Iguana Fresh Baja Grill,positive,good,mexican
Wana Iguana Fresh Baja Grill,negative,hard,mexican
Wana Iguana Fresh Baja Grill,positive,like,mexican
Pizza Dí Marco - Valencia,positive,poor,"italian,salad,sandwiches"
Pizza Dí Marco - Valencia,positive,well,"italian,salad,sandwiches"
Pizza Dí Marco - Valencia,negative,noise,"italian,salad,sandwiches"
Casa Pasilla,positive,smoke,"mexican,seafood,breakfast_brunch"
Casa Pasilla,negative,right,"mexican,seafood,breakfast_brunch"
Casa Pasilla,negative,pretty,"mexican,seafood,breakfast_brunch"
Italia Panetteria & Deli,positive,pretty,"delis,grocery,italian"
Italia Panetteria & Deli,positive,dead,"delis,grocery,italian"
Italia Panetteria & Deli,positive,annoyed,"delis,grocery,italian"
Deep Sea Poke,positive,displeased,"poke,hawaiian,sushi"
Deep Sea Poke,positive,mess,"poke,hawaiian,sushi"
Deep Sea Poke,positive,disappointed,"poke,hawaiian,sushi"
Q & Q Hawaiian BBQ,positive,better,"bbq,hawaiian"
Q & Q Hawaiian BBQ,positive,wrong,"bbq,hawaiian"
Q & Q Hawaiian BBQ,negative,blessing,"bbq,hawaiian"
Kabuki Japanese Restaurant,positive,burned,"sushi,japanese,asianfusion"
Kabuki Japanese Restaurant,negative,love,"sushi,japanese,asianfusion"
Kabuki Japanese Restaurant,negative,wasting,"sushi,japanese,asianfusion"
Valley Kabob,positive,disgusted,"persian,mediterranean"
Valley Kabob,positive,happy,"persian,mediterranean"
Valley Kabob,positive,fallen,"persian,mediterranean"
Sabor Cocina Mexicana,positive,difficult,mexican
Sabor Cocina Mexicana,positive,good,mexican
Sabor Cocina Mexicana,positive,decent,mexican
Panda Express,positive,top,"chinese,hotdogs"
Panda Express,negative,good,"chinese,hotdogs"
Panda Express,negative,recommend,"chinese,hotdogs"
Thai Dishes Valencia,positive,excited,thai
Thai Dishes Valencia,negative,favorite,thai
Thai Dishes Valencia,negative,best,thai
Chi Chi's Pizza,positive,love,"pizza,italian,chicken_wings"
Chi Chi's Pizza,positive,shake,"pizza,italian,chicken_wings"
Chi Chi's Pizza,positive,happy,"pizza,italian,chicken_wings"
Burrito Factory,positive,generous,mexican
Burrito Factory,negative,enough,mexican
Margaritas Mexican Grill,positive,right,"mexican,venues,bars"
Margaritas Mexican Grill,negative,good,"mexican,venues,bars"
Margaritas Mexican Grill,negative,best,"mexican,venues,bars"
Birrieria Sabor Michoacan,positive,friendly,mexican
Birrieria Sabor Michoacan,positive,horrible,mexican
Achita Sushi,positive,good,"sushi,japanese"
Achita Sushi,positive,enjoy,"sushi,japanese"
Achita Sushi,negative,recommended,"sushi,japanese"
Life Thai Fusion,positive,excellent,"thai,seafood"
Life Thai Fusion,positive,loved,"thai,seafood"
Schooners Patio Grille,positive,smelled,"sportsbars,tradamerican"
Schooners Patio Grille,negative,great,"sportsbars,tradamerican"
Schooners Patio Grille,positive,screwed,"sportsbars,tradamerican"
Red Robin Gourmet Burgers and Brews,positive,cold,"burgers,tradamerican"
Red Robin Gourmet Burgers and Brews,positive,like,"burgers,tradamerican"
Taco express,positive,warm,mexican
Mr. Sushi,positive,best,"sushi,japanese,pubs"
Mr. Sushi,positive,good,"sushi,japanese,pubs"
Mr. Sushi,negative,well,"sushi,japanese,pubs"
Del Taco,positive,best,mexican
Del Taco,negative,best,mexican
Del Taco,negative,good,mexican
Lee's Korean BBQ & Tofu House,positive,delicious,"korean,bbq"
Lee's Korean BBQ & Tofu House,positive,love,"korean,bbq"
Lee's Korean BBQ & Tofu House,positive,amazing,"korean,bbq"
Schoonerville,positive,awesome,"sportsbars,tradamerican"
Schoonerville,positive,delicious,"sportsbars,tradamerican"
Schoonerville,negative,hot,"sportsbars,tradamerican"
Pho HA 888,positive,thank,"vietnamese,seafood"
Pho HA 888,positive,like,"vietnamese,seafood"
Pho HA 888,positive,wow,"vietnamese,seafood"
Gyu-Kaku Japanese BBQ,positive,best,"japanese,bbq,asianfusion"
Gyu-Kaku Japanese BBQ,negative,best,"japanese,bbq,asianfusion"
Rubio's,positive,great,"mexican,seafood,salad"
Rubio's,negative,worst,"mexican,seafood,salad"
Rubio's,negative,work,"mexican,seafood,salad"
Jasmine Thai Noodle N BBQ,positive,like,"thai,bbq,noodles"
Jasmine Thai Noodle N BBQ,positive,enjoy,"thai,bbq,noodles"
Tokyo Sushi,positive,like,"sushi,japanese"
Tokyo Sushi,positive,right,"sushi,japanese"
Tokyo Sushi,negative,horrible,"sushi,japanese"
Taco Bell,positive,good,"hotdogs,mexican"
Taco Bell,positive,support,"hotdogs,mexican"
Taco Bell,negative,denied,"hotdogs,mexican"
My Hot Pot,positive,best,"asianfusion,hotpot,thai"
My Hot Pot,positive,nice,"asianfusion,hotpot,thai"
My Hot Pot,positive,respectful,"asianfusion,hotpot,thai"
Olive Garden Italian Restaurant,negative,helpful,"italian,salad,soup"
Olive Garden Italian Restaurant,positive,correct,"italian,salad,soup"
Zankou Chicken,negative,disappointed,"armenian,mediterranean"
Zankou Chicken,positive,like,"armenian,mediterranean"
Mega Hot Chicken,positive,nicely,"chicken_wings,tradamerican"
Mega Hot Chicken,positive,mist,"chicken_wings,tradamerican"
Mega Hot Chicken,negative,outbreak,"chicken_wings,tradamerican"
Presto Pasta,positive,complains,"italian,wine_bars"
Presto Pasta,positive,disappointed,"italian,wine_bars"
Presto Pasta,positive,love,"italian,wine_bars"
Hook Burger,negative,love,"burgers,tradamerican,sandwiches"
Hook Burger,positive,wrong,"burgers,tradamerican,sandwiches"
Hook Burger,positive,proper,"burgers,tradamerican,sandwiches"
Piccola Trattoria,positive,hard,"italian,seafood,pizza"
Piccola Trattoria,negative,slowest,"italian,seafood,pizza"
Piccola Trattoria,positive,excuse,"italian,seafood,pizza"
Moon Wok,positive,happy,chinese
Moon Wok,positive,hard,chinese
Mama's Table,positive,attentive,"breakfast_brunch,tradamerican,diners"
Mama's Table,negative,fresh,"breakfast_brunch,tradamerican,diners"
Mama's Table,negative,great,"breakfast_brunch,tradamerican,diners"
Stonefire Grill,negative,variety,"tradamerican,bbq,salad"
Stonefire Grill,positive,favorite,"tradamerican,bbq,salad"
Stonefire Grill,negative,fantastic,"tradamerican,bbq,salad"
Mimi's Cafe,negative,well,"tradamerican,breakfast_brunch,french"
Mimi's Cafe,positive,strong,"tradamerican,breakfast_brunch,french"
Mimi's Cafe,positive,helping,"tradamerican,breakfast_brunch,french"
IHOP,positive,best,"breakfast_brunch,tradamerican,burgers"
IHOP,negative,good,"breakfast_brunch,tradamerican,burgers"
IHOP,negative,amazing,"breakfast_brunch,tradamerican,burgers"
Lee's Wine Bistro,positive,ready,"tradamerican,wine_bars,tapasmallplates"
Lee's Wine Bistro,positive,amazing,"tradamerican,wine_bars,tapasmallplates"
Lee's Wine Bistro,positive,ghetto,"tradamerican,wine_bars,tapasmallplates"
Chipotle Mexican Grill,positive,amazing,"mexican,hotdogs"
Chipotle Mexican Grill,positive,die,"mexican,hotdogs"
Chipotle Mexican Grill,negative,fun,"mexican,hotdogs"
Buca di Beppo Italian Restaurant,positive,bad,italian
Buca di Beppo Italian Restaurant,negative,best,italian
Buca di Beppo Italian Restaurant,negative,super,italian
Taqueria Los Primos,positive,easy,mexican
Taqueria Los Primos,positive,disgusting,mexican
Love Sushi,positive,disgusting,"japanese,sushi"
Love Sushi,negative,delicious,"japanese,sushi"
Love Sushi,negative,like,"japanese,sushi"
Tento,positive,accurate,"korean,japanese,hotdogs"
Tento,positive,prompt,"korean,japanese,hotdogs"
Tento,negative,great,"korean,japanese,hotdogs"
Dario's Mexican Restaurant,positive,bad,"bars,mexican,seafood"
Dario's Mexican Restaurant,negative,attentive,"bars,mexican,seafood"
Casa Vieja,positive,disappointing,"seafood,mexican"
Casa Vieja,positive,beautiful,"seafood,mexican"
Casa Vieja,positive,pleasant,"seafood,mexican"
Kebab Grill,positive,good,"mediterranean,mideastern"
Kebab Grill,positive,bad,"mediterranean,mideastern"
Kebab Grill,positive,recommend,"mediterranean,mideastern"
Las Delicias Cevicheria,positive,nice,mexican
Las Delicias Cevicheria,negative,good,mexican
Pho Viet,positive,pretty,vietnamese
Pho Viet,positive,good,vietnamese
Pho Viet,positive,like,vietnamese
IHOP,negative,great,"breakfast_brunch,tradamerican,burgers"
IHOP,positive,nice,"breakfast_brunch,tradamerican,burgers"
IHOP,positive,great,"breakfast_brunch,tradamerican,burgers"
Micheladas Mexican Grill,positive,thank,mexican
Micheladas Mexican Grill,positive,awesome,mexican
Micheladas Mexican Grill,negative,friendly,mexican
Mom Can Cook Thai Kitchen,positive,worst,thai
Mom Can Cook Thai Kitchen,negative,tender,thai
Mom Can Cook Thai Kitchen,positive,fuck,thai
Sams Flaming Grill,positive,work,"greek,mediterranean"
Sams Flaming Grill,positive,hazard,"greek,mediterranean"
Sams Flaming Grill,negative,liars,"greek,mediterranean"
Tamales Express,positive,great,mexican
Tamales Express,positive,fast,mexican
Tamales Express,positive,great,mexican
China Express,positive,worry,chinese
China Express,positive,best,chinese
China Express,positive,wrong,chinese
Rosarito Grill,positive,complained,"mexican,peruvian,chickenshop"
Rosarito Grill,positive,fried,"mexican,peruvian,chickenshop"
Rosarito Grill,negative,strictly,"mexican,peruvian,chickenshop"
Yoshinoya,positive,great,japanese
Yoshinoya,negative,bad,japanese
Yoshinoya,negative,unfortunate,japanese
Everest Burgers,positive,delicious,"tradamerican,burgers,sandwiches"
Everest Burgers,positive,good,"tradamerican,burgers,sandwiches"
Everest Burgers,negative,excellent,"tradamerican,burgers,sandwiches"
Tacos Los Toritos,positive,fancy,mexican
Tacos Los Toritos,negative,burns,mexican
Siam Rice,positive,good,thai
Siam Rice,positive,horrible,thai
Siam Rice,positive,good,thai
Taco Bell,negative,bug,"mexican,hotdogs"
Taco Bell,negative,enjoyed,"mexican,hotdogs"
Taco Bell,negative,good,"mexican,hotdogs"
Pizza Hut,negative,good,"pizza,italian,chicken_wings"
Pizza Hut,negative,hard,"pizza,italian,chicken_wings"
Pizza Hut,negative,fuck,"pizza,italian,chicken_wings"
Medrano's Mexican Restaurant,positive,hard,"mexican,karaoke"
Medrano's Mexican Restaurant,negative,hard,"mexican,karaoke"
Medrano's Mexican Restaurant,negative,like,"mexican,karaoke"
Tokyo Korean BBQ,negative,supreme,korean
Route 66 Classic Grill,positive,quiet,tradamerican
Route 66 Classic Grill,negative,disappointed,tradamerican
O Sushi,positive,delicious,"japanese,sushi"
O Sushi,negative,poor,"japanese,sushi"
Buffalo Wild Wings,negative,best,"sportsbars,chicken_wings,tradamerican"
Buffalo Wild Wings,negative,attentive,"sportsbars,chicken_wings,tradamerican"
Nany's Authentic Mexican Restaurant & Bakery,positive,disappointed,"bakeries,mexican,salvadoran"
Nany's Authentic Mexican Restaurant & Bakery,positive,great,"bakeries,mexican,salvadoran"
Nany's Authentic Mexican Restaurant & Bakery,positive,good,"bakeries,mexican,salvadoran"
Crazy Otto's Diner,positive,delicious,"tradamerican,breakfast_brunch,diners"
Crazy Otto's Diner,positive,variety,"tradamerican,breakfast_brunch,diners"
Betito's Mexican Restaurant,positive,satisfied,mexican
Betito's Mexican Restaurant,negative,messed,mexican
Betito's Mexican Restaurant,positive,refused,mexican
Denny's,negative,better,"diners,tradamerican,breakfast_brunch"
Denny's,positive,love,"diners,tradamerican,breakfast_brunch"
Denny's,negative,hard,"diners,tradamerican,breakfast_brunch"
Bonsai Garden SushiBar,positive,fell,"japanese,sushi"
Bonsai Garden SushiBar,negative,favorite,"japanese,sushi"
Bonsai Garden SushiBar,positive,like,"japanese,sushi"
Charcoal Korean BBQ,positive,warmer,"korean,bbq"
Charcoal Korean BBQ,positive,unfortunately,"korean,bbq"
Charcoal Korean BBQ,positive,work,"korean,bbq"
Dickey's Barbecue Pit,positive,right,"bbq,tradamerican,chicken_wings"
Dickey's Barbecue Pit,positive,great,"bbq,tradamerican,chicken_wings"
Dickey's Barbecue Pit,positive,ready,"bbq,tradamerican,chicken_wings"
Patio Tapatio,positive,thank,mexican
Patio Tapatio,negative,excellent,mexican
Patio Tapatio,positive,great,mexican
Aroma Thai,positive,inattentive,thai
Man'ousheé Mediterranean Bakery and Café,positive,mad,"mediterranean,lebanese"
Man'ousheé Mediterranean Bakery and Café,positive,pleasant,"mediterranean,lebanese"
Man'ousheé Mediterranean Bakery and Café,positive,worst,"mediterranean,lebanese"
Las Delicias,positive,awesome,mexican
Las Delicias,negative,perfect,mexican
Las Delicias,positive,horrible,mexican
Sushi California,positive,sweet,"sushi,japanese"
Sushi California,negative,lovely,"sushi,japanese"
Sushi California,negative,patient,"sushi,japanese"
Panda Express,negative,fast,"chinese,hotdogs"
Panda Express,negative,rude,"chinese,hotdogs"
Panda Express,positive,impatient,"chinese,hotdogs"
Del Taco,positive,wrong,mexican
Del Taco,negative,tender,mexican
Del Taco,negative,nice,mexican
Las 3 Marias Tacos Y Huaraches,positive,perfect,mexican
Las 3 Marias Tacos Y Huaraches,positive,bad,mexican
Las 3 Marias Tacos Y Huaraches,positive,mess,mexican
El Pollo Loco,negative,hot,"hotdogs,mexican"
El Pollo Loco,positive,spectacular,"hotdogs,mexican"
El Pollo Loco,negative,dark,"hotdogs,mexican"
L&L Hawaiian Barbecue,positive,horrible,"hawaiian,bbq,seafood"
L&L Hawaiian Barbecue,negative,fresh,"hawaiian,bbq,seafood"
ZingGa Grill,positive,delicious,"korean,asianfusion,bbq"
ZingGa Grill,positive,like,"korean,asianfusion,bbq"
ZingGa Grill,positive,like,"korean,asianfusion,bbq"
Ay Caramba!,positive,mistake,"mexican,breakfast_brunch"
Ay Caramba!,positive,good,"mexican,breakfast_brunch"
Ay Caramba!,positive,good,"mexican,breakfast_brunch"
Guidos Pizza & Pasta,positive,good,"italian,pizza"
Guidos Pizza & Pasta,negative,delicious,"italian,pizza"
Guidos Pizza & Pasta,negative,love,"italian,pizza"
Chipotle Mexican Grill,negative,love,"mexican,hotdogs"
Chipotle Mexican Grill,negative,love,"mexican,hotdogs"
Chili's,positive,super,"tradamerican,bars,tex-mex"
Chili's,positive,friendly,"tradamerican,bars,tex-mex"
Chili's,positive,sweet,"tradamerican,bars,tex-mex"
Olive View Cafeteria,positive,loved,tradamerican
Olive View Cafeteria,positive,good,tradamerican
